time	interval	nano(22)ch2	nano(23)ch2	nano(24)ch2	HP(20)	current_flag	window_position
13:10:22	6277.27326250	0.0034242791	0.0034549351	0.0033754769	-0.0000099976	1	Right Cavity Closed
13:10:25	6279.32724595	-0.0034243240	-0.0034550202	-0.0033757119	0.0000099979	-1	Right Cavity Closed
13:10:27	6281.39013338	0.0034242943	0.0034548991	0.0033754631	-0.0000099975	1	Right Cavity Closed
13:10:29	6283.43929172	-0.0034243287	-0.0034550376	-0.0033757290	0.0000099979	-1	Right Cavity Closed
13:10:31	6285.48339152	0.0034243351	0.0034549357	0.0033754852	-0.0000099975	1	Right Cavity Closed
13:10:33	6287.55069542	-0.0034243607	-0.0034550666	-0.0033757578	0.0000099979	-1	Right Cavity Closed
13:10:35	6289.59371877	0.0034243524	0.0034550094	0.0033755034	-0.0000099975	1	Right Cavity Closed
13:10:37	6291.66513729	-0.0034243790	-0.0034551234	-0.0033757826	0.0000099979	-1	Right Cavity Closed
13:10:39	6293.70836854	0.0034244054	0.0034550389	0.0033755211	-0.0000099975	1	Right Cavity Closed
13:10:41	6295.77025223	-0.0034244151	-0.0034551479	-0.0033758047	0.0000099979	-1	Right Cavity Closed
13:10:43	6297.82487464	0.0034244195	0.0034550700	0.0033755609	-0.0000099975	1	Right Cavity Closed
13:10:45	6299.88740873	-0.0034244366	-0.0034551894	-0.0033758274	0.0000099979	-1	Right Cavity Closed
13:10:47	6301.94102836	0.0034244284	0.0034551142	0.0033755625	-0.0000099975	1	Right Cavity Closed
13:10:49	6304.00522017	-0.0034244733	-0.0034552085	-0.0033758451	0.0000099979	-1	Right Cavity Closed
13:10:51	6306.06873012	0.0034244530	0.0034551284	0.0033755730	-0.0000099975	1	Right Cavity Closed
13:10:53	6308.12058425	-0.0034244822	-0.0034552424	-0.0033758384	0.0000099979	-1	Right Cavity Closed
13:10:55	6310.18310952	0.0034244986	0.0034551584	0.0033756382	-0.0000099975	1	Right Cavity Closed
13:10:57	6312.25472546	-0.0034245126	-0.0034552735	-0.0033758572	0.0000099979	-1	Right Cavity Closed
13:10:59	6314.29748940	0.0034245191	0.0034551792	0.0033756410	-0.0000099975	1	Right Cavity Closed
13:11:02	6316.38261485	-0.0034245488	-0.0034552817	-0.0033759130	0.0000099979	-1	Right Cavity Closed
13:11:04	6318.43036556	0.0034245552	0.0034552179	0.0033756686	-0.0000099975	1	Right Cavity Closed
13:11:06	6320.48019218	-0.0034245603	-0.0034553248	-0.0033759147	0.0000099979	-1	Right Cavity Closed
13:11:08	6322.52434039	0.0034245914	0.0034552431	0.0033756824	-0.0000099976	1	Right Cavity Closed
13:11:10	6324.59429097	-0.0034245907	-0.0034553303	-0.0033759616	0.0000099979	-1	Right Cavity Closed
13:11:12	6326.63656259	0.0034246076	0.0034552627	0.0033757123	-0.0000099975	1	Right Cavity Closed
13:11:14	6328.69880199	-0.0034246195	-0.0034553521	-0.0033759677	0.0000099978	-1	Right Cavity Closed
13:11:16	6330.74301648	0.0034246364	0.0034553015	0.0033757349	-0.0000099976	1	Right Cavity Closed
13:11:18	6332.81496692	-0.0034246499	-0.0034554242	-0.0033760152	0.0000099979	-1	Right Cavity Closed
13:11:20	6334.87914968	0.0034246469	0.0034553179	0.0033757581	-0.0000099975	1	Right Cavity Closed
13:11:22	6336.95070386	-0.0034246556	-0.0034553903	-0.0033760324	0.0000099979	-1	Right Cavity Closed
13:11:24	6339.01482987	0.0034246569	0.0034553075	0.0033757653	-0.0000099976	1	Right Cavity Closed
13:11:26	6341.07424569	-0.0034246703	-0.0034554176	-0.0033760274	0.0000099980	-1	Right Cavity Closed
13:11:28	6343.11806941	0.0034246993	0.0034553315	0.0033757968	-0.0000099974	1	Right Cavity Closed
13:11:30	6345.18120074	-0.0034247180	-0.0034554531	-0.0033760324	0.0000099979	-1	Right Cavity Closed
13:11:32	6347.23260069	0.0034247213	0.0034553888	0.0033758184	-0.0000099975	1	Right Cavity Closed
13:11:34	6349.29254675	-0.0034247238	-0.0034554821	-0.0033760600	0.0000099978	-1	Right Cavity Closed
13:11:37	6351.34502220	0.0034247255	0.0034553976	0.0033758405	-0.0000099975	1	Right Cavity Closed
13:11:39	6353.40745926	-0.0034247552	-0.0034554586	-0.0033760948	0.0000099979	-1	Right Cavity Closed
13:11:41	6355.46293664	0.0034247716	0.0034554303	0.0033758620	-0.0000099975	1	Right Cavity Closed
13:11:43	6357.51190567	-0.0034247704	-0.0034555443	-0.0033761285	0.0000099980	-1	Right Cavity Closed
13:11:45	6359.56499863	0.0034247910	0.0034554598	0.0033758769	-0.0000099974	1	Right Cavity Closed
13:11:47	6361.63528609	-0.0034247772	-0.0034555465	-0.0033761064	0.0000099979	-1	Right Cavity Closed
13:11:49	6363.67807627	0.0034248161	0.0034554953	0.0033758902	-0.0000099975	1	Right Cavity Closed
13:11:51	6365.74996901	-0.0034247945	-0.0034555804	-0.0033761401	0.0000099978	-1	Right Cavity Closed
13:11:53	6367.78312945	0.0034248481	0.0034554855	0.0033759289	-0.0000099974	1	Right Cavity Closed
13:11:55	6369.85152364	-0.0034248270	-0.0034556109	-0.0033761617	0.0000099979	-1	Right Cavity Closed
13:11:57	6371.88602042	0.0034248366	0.0034555281	0.0033759449	-0.0000099975	1	Right Cavity Closed
13:11:59	6373.95772600	-0.0034248511	-0.0034556137	-0.0033761937	0.0000099978	-1	Right Cavity Closed
13:12:01	6375.99116468	0.0034248691	0.0034555253	0.0033759493	-0.0000099975	1	Right Cavity Closed
13:12:03	6378.06067061	-0.0034248815	-0.0034556142	-0.0033762274	0.0000099979	-1	Right Cavity Closed
13:12:05	6380.10397530	0.0034248843	0.0034555406	0.0033759941	-0.0000099975	1	Right Cavity Closed
13:12:16	6390.42324662	-0.0034252032	-0.0034556852	-0.0033763169	0.0000099980	-1	Both Open
13:12:18	6392.48498917	0.0034252615	0.0034556198	0.0033760444	-0.0000099975	1	Both Open
13:12:20	6394.56519985	-0.0034253226	-0.0034556945	-0.0033763037	0.0000099979	-1	Both Open
13:12:22	6396.61730909	0.0034253831	0.0034556384	0.0033760582	-0.0000099975	1	Both Open
13:12:24	6398.67907643	-0.0034254259	-0.0034557065	-0.0033762970	0.0000099978	-1	Both Open
13:12:26	6400.73168683	0.0034254858	0.0034556613	0.0033760775	-0.0000099976	1	Both Open
13:12:28	6402.79133630	-0.0034255149	-0.0034557616	-0.0033763755	0.0000099979	-1	Both Open
13:12:30	6404.86299944	0.0034255355	0.0034556744	0.0033761355	-0.0000099976	1	Both Open
13:12:32	6406.91512752	-0.0034255631	-0.0034557720	-0.0033763915	0.0000099979	-1	Both Open
13:12:34	6408.97780919	0.0034255963	0.0034557011	0.0033761565	-0.0000099976	1	Both Open
13:12:36	6411.04040837	-0.0034256009	-0.0034558244	-0.0033764197	0.0000099979	-1	Both Open
13:12:38	6413.08353376	0.0034256230	0.0034556930	0.0033761659	-0.0000099975	1	Both Open
13:12:40	6415.14178872	-0.0034256244	-0.0034558015	-0.0033764037	0.0000099979	-1	Both Open
13:12:42	6417.19352770	0.0034256681	0.0034557383	0.0033761538	-0.0000099974	1	Both Open
13:12:44	6419.27410984	-0.0034256590	-0.0034558075	-0.0033764280	0.0000099979	-1	Both Open
13:12:47	6421.32650280	0.0034256885	0.0034557574	0.0033761797	-0.0000099975	1	Both Open
13:12:49	6423.37753987	-0.0034256978	-0.0034558501	-0.0033764374	0.0000099979	-1	Both Open
13:12:51	6425.41852021	0.0034257226	0.0034557874	0.0033762140	-0.0000099975	1	Both Open
13:12:53	6427.48923683	-0.0034257219	-0.0034558894	-0.0033764623	0.0000099979	-1	Both Open
13:12:55	6429.54061890	0.0034257477	0.0034558043	0.0033762488	-0.0000099976	1	Both Open
13:12:57	6431.59025669	-0.0034257570	-0.0034559101	-0.0033764910	0.0000099978	-1	Both Open
13:12:59	6433.63341093	0.0034257928	0.0034558180	0.0033762626	-0.0000099975	1	Both Open
13:13:01	6435.69202852	-0.0034257769	-0.0034559434	-0.0033765004	0.0000099979	-1	Both Open
13:13:03	6437.73497629	0.0034257933	0.0034558497	0.0033762427	-0.0000099976	1	Both Open
13:13:05	6439.79382920	-0.0034258036	-0.0034559609	-0.0033765457	0.0000099979	-1	Both Open
13:13:07	6441.84603190	0.0034258206	0.0034558939	0.0033763041	-0.0000099975	1	Both Open
13:13:09	6443.91856003	-0.0034258461	-0.0034559855	-0.0033765888	0.0000099979	-1	Both Open
13:13:11	6445.97060847	0.0034258536	0.0034558901	0.0033763317	-0.0000099976	1	Both Open
13:13:13	6448.03932929	-0.0034258560	-0.0034560444	-0.0033765899	0.0000099979	-1	Both Open
13:13:15	6450.08406687	0.0034258777	0.0034559545	0.0033763455	-0.0000099976	1	Both Open
13:13:17	6452.13465643	-0.0034258733	-0.0034560297	-0.0033765921	0.0000099979	-1	Both Open
13:13:19	6454.17778182	0.0034259055	0.0034559567	0.0033763709	-0.0000099975	1	Both Open
13:13:21	6456.25093460	-0.0034259048	-0.0034560674	-0.0033765965	0.0000099979	-1	Both Open
13:13:23	6458.29623294	0.0034259180	0.0034560009	0.0033763753	-0.0000099975	1	Both Open
13:13:26	6460.35685110	-0.0034259210	-0.0034561012	-0.0033766413	0.0000099979	-1	Both Open
13:13:28	6462.39882278	0.0034259437	0.0034560091	0.0033764107	-0.0000099975	1	Both Open
13:13:30	6464.46747279	-0.0034259488	-0.0034561051	-0.0033766551	0.0000099978	-1	Both Open
13:13:32	6466.51957059	0.0034259594	0.0034560195	0.0033764052	-0.0000099974	1	Both Open
13:13:34	6468.57003498	-0.0034259655	-0.0034561116	-0.0033766954	0.0000099978	-1	Both Open
13:13:36	6470.63199592	0.0034260019	0.0034560495	0.0033764682	-0.0000099975	1	Both Open
13:13:38	6472.69069290	-0.0034259996	-0.0034561722	-0.0033766998	0.0000099978	-1	Both Open
13:13:40	6474.73366976	0.0034260129	0.0034560517	0.0033764543	-0.0000099976	1	Both Open
13:13:42	6476.79405427	-0.0034260284	-0.0034561837	-0.0033767424	0.0000099980	-1	Both Open
13:13:44	6478.85600877	0.0034260401	0.0034560850	0.0033764671	-0.0000099975	1	Both Open
13:13:46	6480.90691090	-0.0034260536	-0.0034562077	-0.0033767573	0.0000099979	-1	Both Open
13:13:48	6482.96134877	0.0034260527	0.0034561025	0.0033765212	-0.0000099975	1	Both Open
13:13:50	6485.03136611	-0.0034260625	-0.0034562388	-0.0033767733	0.0000099980	-1	Both Open
13:13:52	6487.07399344	0.0034260674	0.0034561319	0.0033765295	-0.0000099974	1	Both Open
13:13:54	6489.14340186	-0.0034260735	-0.0034562432	-0.0033767728	0.0000099978	-1	Both Open
13:13:56	6491.18867302	0.0034260757	0.0034561292	0.0033765422	-0.0000099974	1	Both Open
13:13:58	6493.24105310	-0.0034260955	-0.0034562760	-0.0033767993	0.0000099979	-1	Both Open
13:14:00	6495.29460549	0.0034261082	0.0034561680	0.0033765859	-0.0000099976	1	Both Open
13:14:03	6497.36748266	-0.0034260955	-0.0034562710	-0.0033768424	0.0000099978	-1	Both Open
13:14:05	6499.41031384	0.0034261150	0.0034562007	0.0033765947	-0.0000099974	1	Both Open
13:14:07	6501.47957730	-0.0034261348	-0.0034562983	-0.0033768391	0.0000099979	-1	Both Open
13:14:09	6503.52529073	0.0034261538	0.0034562133	0.0033765925	-0.0000099975	1	Both Open
13:14:11	6505.60083103	-0.0034261432	-0.0034563125	-0.0033768496	0.0000099978	-1	Both Open
13:14:13	6507.64452124	0.0034261716	0.0034562630	0.0033766113	-0.0000099975	1	Both Open
13:14:15	6509.70941830	-0.0034261610	-0.0034563497	-0.0033768905	0.0000099979	-1	Both Open
13:14:17	6511.75413132	0.0034262052	0.0034562575	0.0033766339	-0.0000099975	1	Both Open
13:14:19	6513.82591200	-0.0034262170	-0.0034563660	-0.0033769059	0.0000099979	-1	Both Open
13:14:21	6515.86803126	0.0034262293	0.0034563045	0.0033766726	-0.0000099974	1	Both Open
13:14:23	6517.94074082	-0.0034262281	-0.0034563912	-0.0033769264	0.0000099978	-1	Both Open
13:14:25	6519.99344516	0.0034262523	0.0034563236	0.0033766720	-0.0000099974	1	Both Open
13:14:27	6522.06696105	-0.0034262642	-0.0034564337	-0.0033769457	0.0000099978	-1	Both Open
13:14:29	6524.10935783	0.0034262701	0.0034563274	0.0033767107	-0.0000099974	1	Both Open
13:14:31	6526.17288208	-0.0034262721	-0.0034564419	-0.0033769579	0.0000099979	-1	Both Open
13:14:33	6528.22547364	0.0034263115	0.0034563864	0.0033767627	-0.0000099976	1	Both Open
13:14:35	6530.28644180	-0.0034263250	-0.0034564769	-0.0033770203	0.0000099979	-1	Both Open
13:14:38	6532.32980657	0.0034263409	0.0034564006	0.0033767748	-0.0000099975	1	Both Open
13:14:40	6534.38231254	-0.0034263344	-0.0034564938	-0.0033770120	0.0000099979	-1	Both Open
13:14:42	6536.42536592	0.0034263524	0.0034564350	0.0033767820	-0.0000099975	1	Both Open
13:14:44	6538.48928499	-0.0034263548	-0.0034565271	-0.0033770452	0.0000099978	-1	Both Open
13:14:46	6540.54223299	0.0034263765	0.0034564437	0.0033767792	-0.0000099975	1	Both Open
13:14:48	6542.60159636	-0.0034263716	-0.0034565582	-0.0033770817	0.0000099979	-1	Both Open
13:14:50	6544.66333914	0.0034264100	0.0034564672	0.0033768345	-0.0000099975	1	Both Open
13:14:52	6546.73439169	-0.0034263994	-0.0034565615	-0.0033770949	0.0000099980	-1	Both Open
13:14:54	6548.76781058	0.0034264326	0.0034565130	0.0033768317	-0.0000099975	1	Both Open
13:14:56	6550.83753061	-0.0034264313	-0.0034565965	-0.0033771314	0.0000099979	-1	Both Open
13:14:58	6552.88181567	0.0034264535	0.0034564928	0.0033768815	-0.0000099975	1	Both Open
13:15:00	6554.96401310	-0.0034264471	-0.0034566030	-0.0033771330	0.0000099979	-1	Both Open
13:15:02	6557.00595593	0.0034264719	0.0034565513	0.0033768881	-0.0000099976	1	Both Open
13:15:04	6559.07969522	-0.0034264748	-0.0034566461	-0.0033771623	0.0000099979	-1	Both Open
13:15:06	6561.12335753	0.0034264907	0.0034565709	0.0033769146	-0.0000099975	1	Both Open
13:15:08	6563.18522620	-0.0034264890	-0.0034566745	-0.0033771668	0.0000099978	-1	Both Open
13:15:10	6565.23168588	0.0034265127	0.0034565715	0.0033769362	-0.0000099975	1	Both Open
13:15:12	6567.30271554	-0.0034265068	-0.0034566696	-0.0033771767	0.0000099978	-1	Both Open
13:15:15	6569.36595249	0.0034265211	0.0034565846	0.0033769301	-0.0000099975	1	Both Open
13:15:17	6571.42534685	-0.0034265220	-0.0034566980	-0.0033772093	0.0000099979	-1	Both Open
13:15:19	6573.48687720	0.0034265384	0.0034566343	0.0033769588	-0.0000099974	1	Both Open
13:15:21	6575.53836727	-0.0034265430	-0.0034567133	-0.0033772209	0.0000099978	-1	Both Open
13:15:23	6577.58047986	0.0034265536	0.0034566255	0.0033769936	-0.0000099975	1	Both Open
13:15:25	6579.66113949	-0.0034265430	-0.0034567297	-0.0033772375	0.0000099978	-1	Both Open
13:15:27	6581.69629908	0.0034265876	0.0034566430	0.0033770069	-0.0000099974	1	Both Open
13:15:29	6583.75769305	-0.0034265765	-0.0034567526	-0.0033772607	0.0000099979	-1	Both Open
13:15:31	6585.81000566	0.0034266212	0.0034566867	0.0033770411	-0.0000099976	1	Both Open
13:15:33	6587.87065101	-0.0034266016	-0.0034567603	-0.0033772983	0.0000099979	-1	Both Open
13:15:35	6589.90551567	0.0034266243	0.0034566867	0.0033770743	-0.0000099976	1	Both Open
13:15:37	6591.97513700	-0.0034266048	-0.0034567761	-0.0033772983	0.0000099978	-1	Both Open
13:15:39	6594.04783654	0.0034266317	0.0034567265	0.0033770599	-0.0000099976	1	Both Open
13:15:41	6596.09643149	-0.0034266446	-0.0034568159	-0.0033773430	0.0000099978	-1	Both Open
13:15:43	6598.14952326	0.0034266584	0.0034567593	0.0033770898	-0.0000099976	1	Both Open
13:15:45	6600.21187592	-0.0034266472	-0.0034568460	-0.0033773452	0.0000099979	-1	Both Open
13:15:47	6602.26558375	0.0034266741	0.0034567500	0.0033771113	-0.0000099975	1	Both Open
13:15:50	6604.33747315	-0.0034266718	-0.0034568290	-0.0033773856	0.0000099978	-1	Both Open
13:15:52	6606.37280416	0.0034266982	0.0034567648	0.0033771428	-0.0000099975	1	Both Open
13:15:54	6608.44557238	-0.0034266923	-0.0034568645	-0.0033773938	0.0000099978	-1	Both Open
13:15:56	6610.49983478	0.0034267003	0.0034567729	0.0033771655	-0.0000099975	1	Both Open
13:15:58	6612.57020140	-0.0034267012	-0.0034568989	-0.0033773977	0.0000099978	-1	Both Open
13:16:00	6614.61374784	0.0034267375	0.0034567860	0.0033771682	-0.0000099975	1	Both Open
13:16:02	6616.67439580	-0.0034267242	-0.0034568858	-0.0033774071	0.0000099978	-1	Both Open
13:16:04	6618.73727751	0.0034267501	0.0034568210	0.0033771809	-0.0000099975	1	Both Open
13:16:06	6620.79638362	-0.0034267583	-0.0034569170	-0.0033774469	0.0000099979	-1	Both Open
13:16:08	6622.84807825	0.0034267805	0.0034568346	0.0033771992	-0.0000099975	1	Both Open
13:16:10	6624.90841413	-0.0034267866	-0.0034569486	-0.0033774878	0.0000099978	-1	Both Open
13:16:12	6626.97018218	0.0034268187	0.0034569029	0.0033772461	-0.0000099975	1	Both Open
13:16:14	6629.02248096	-0.0034267908	-0.0034569726	-0.0033774944	0.0000099978	-1	Both Open
13:16:16	6631.07728338	0.0034268135	0.0034568996	0.0033772533	-0.0000099975	1	Both Open
13:16:18	6633.13738203	-0.0034267950	-0.0034570005	-0.0033775049	0.0000099979	-1	Both Open
13:16:20	6635.19017625	0.0034268371	0.0034569307	0.0033773036	-0.0000099975	1	Both Open
13:16:22	6637.25252533	-0.0034268322	-0.0034570316	-0.0033775563	0.0000099978	-1	Both Open
13:16:24	6639.30620384	0.0034268727	0.0034569613	0.0033773191	-0.0000099976	1	Both Open
13:16:27	6641.36720085	-0.0034268526	-0.0034570567	-0.0033775519	0.0000099979	-1	Both Open
13:16:29	6643.41135430	0.0034268858	0.0034569946	0.0033773296	-0.0000099975	1	Both Open
13:16:31	6645.49446535	-0.0034268809	-0.0034570535	-0.0033775624	0.0000099978	-1	Both Open
13:16:33	6647.53725886	0.0034269025	0.0034570017	0.0033773611	-0.0000099975	1	Both Open
13:16:35	6649.59937644	-0.0034268861	-0.0034570851	-0.0033776127	0.0000099978	-1	Both Open
13:16:37	6651.65096831	0.0034269109	0.0034570296	0.0033773694	-0.0000099975	1	Both Open
13:16:39	6653.71417189	-0.0034269118	-0.0034571075	-0.0033776215	0.0000099978	-1	Both Open
13:16:41	6655.74818444	0.0034269518	0.0034570732	0.0033773937	-0.0000099976	1	Both Open
13:16:43	6657.82089090	-0.0034269406	-0.0034571414	-0.0033776486	0.0000099978	-1	Both Open
13:16:45	6659.86564493	0.0034269827	0.0034570629	0.0033774180	-0.0000099976	1	Both Open
13:16:47	6661.91789246	-0.0034269616	-0.0034571386	-0.0033776646	0.0000099979	-1	Both Open
13:16:49	6663.96996880	0.0034269963	0.0034570902	0.0033774191	-0.0000099975	1	Both Open
13:16:51	6666.03206277	-0.0034269936	-0.0034572031	-0.0033776955	0.0000099978	-1	Both Open
13:16:53	6668.08536291	0.0034270283	0.0034571027	0.0033774583	-0.0000099975	1	Both Open
13:16:55	6670.16096163	-0.0034270030	-0.0034571856	-0.0033777060	0.0000099978	-1	Both Open
13:16:57	6672.20526981	0.0034270126	0.0034571158	0.0033774473	-0.0000099974	1	Both Open
13:16:59	6674.26855373	-0.0034270072	-0.0034572205	-0.0033777408	0.0000099979	-1	Both Open
13:17:02	6676.32283211	0.0034270419	0.0034571431	0.0033774804	-0.0000099974	1	Both Open
13:17:04	6678.39531565	-0.0034270559	-0.0034572484	-0.0033777536	0.0000099979	-1	Both Open
13:17:06	6680.42935634	0.0034270608	0.0034571655	0.0033775174	-0.0000099975	1	Both Open
13:17:08	6682.51859164	-0.0034270816	-0.0034572762	-0.0033777596	0.0000099978	-1	Both Open
13:17:10	6684.57138848	0.0034271011	0.0034572005	0.0033775274	-0.0000099975	1	Both Open
13:17:12	6686.63056350	-0.0034271046	-0.0034572981	-0.0033777878	0.0000099979	-1	Both Open
13:17:14	6688.68252516	0.0034271116	0.0034572201	0.0033775583	-0.0000099974	1	Both Open
13:17:16	6690.73289919	-0.0034271162	-0.0034573194	-0.0033778016	0.0000099979	-1	Both Open
13:17:18	6692.79646802	0.0034271409	0.0034572381	0.0033775462	-0.0000099975	1	Both Open
13:17:20	6694.86994123	-0.0034271382	-0.0034573335	-0.0033778398	0.0000099979	-1	Both Open
13:17:22	6696.92479110	0.0034271483	0.0034572545	0.0033775909	-0.0000099974	1	Both Open
13:17:24	6698.97904563	-0.0034271460	-0.0034573467	-0.0033778182	0.0000099979	-1	Both Open
13:17:26	6701.03215384	0.0034271609	0.0034572660	0.0033776031	-0.0000099974	1	Both Open
13:17:28	6703.10362387	-0.0034271712	-0.0034573925	-0.0033778801	0.0000099979	-1	Both Open
13:17:30	6705.14842606	0.0034272148	0.0034573129	0.0033776191	-0.0000099976	1	Both Open
13:17:32	6707.20987511	-0.0034272120	-0.0034573892	-0.0033779072	0.0000099978	-1	Both Open
13:17:34	6709.26349545	0.0034272059	0.0034573206	0.0033776423	-0.0000099975	1	Both Open
13:17:37	6711.33705354	-0.0034272100	-0.0034574138	-0.0033779127	0.0000099979	-1	Both Open
13:17:39	6713.38208389	0.0034272316	0.0034573380	0.0033776804	-0.0000099975	1	Both Open
13:17:41	6715.44786000	-0.0034272419	-0.0034574515	-0.0033779331	0.0000099979	-1	Both Open
13:17:43	6717.50065660	0.0034272557	0.0034573451	0.0033776998	-0.0000099976	1	Both Open
13:17:45	6719.58307242	-0.0034272477	-0.0034574542	-0.0033779591	0.0000099978	-1	Both Open
13:17:47	6721.62761140	0.0034272662	0.0034573877	0.0033777014	-0.0000099975	1	Both Open
13:17:49	6723.67774463	-0.0034272754	-0.0034574777	-0.0033779641	0.0000099979	-1	Both Open
13:17:51	6725.72550845	0.0034273081	0.0034574118	0.0033777412	-0.0000099975	1	Both Open
13:17:53	6727.78991604	-0.0034273079	-0.0034575159	-0.0033779994	0.0000099979	-1	Both Open
13:17:55	6729.83283091	0.0034273280	0.0034574238	0.0033777385	-0.0000099975	1	Both Open
13:17:57	6731.90660548	-0.0034273294	-0.0034575285	-0.0033780221	0.0000099979	-1	Both Open
13:17:59	6733.94900632	0.0034273332	0.0034574445	0.0033777882	-0.0000099975	1	Both Open
13:18:01	6736.01817131	-0.0034273278	-0.0034575459	-0.0033780265	0.0000099979	-1	Both Open
13:18:03	6738.06200409	0.0034273731	0.0034574827	0.0033778208	-0.0000099976	1	Both Open
13:18:05	6740.12481165	-0.0034273719	-0.0034575820	-0.0033780685	0.0000099979	-1	Both Open
13:18:07	6742.18806863	0.0034273757	0.0034574795	0.0033778114	-0.0000099975	1	Both Open
13:18:09	6744.25401306	-0.0034273797	-0.0034575705	-0.0033780906	0.0000099979	-1	Both Open
13:18:12	6746.31600642	0.0034273657	0.0034575150	0.0033778263	-0.0000099974	1	Both Open
13:18:14	6748.37601614	-0.0034273850	-0.0034575825	-0.0033780956	0.0000099979	-1	Both Open
13:18:16	6750.40874743	0.0034274103	0.0034575352	0.0033778600	-0.0000099975	1	Both Open
13:18:18	6752.47798038	-0.0034274122	-0.0034576115	-0.0033781155	0.0000099978	-1	Both Open
13:18:20	6754.52113295	0.0034274286	0.0034575231	0.0033778595	-0.0000099975	1	Both Open
13:18:22	6756.59222722	-0.0034274237	-0.0034576333	-0.0033781177	0.0000099979	-1	Both Open
13:18:24	6758.63542628	0.0034274454	0.0034575433	0.0033778932	-0.0000099974	1	Both Open
13:18:26	6760.70490694	-0.0034274405	-0.0034576650	-0.0033781315	0.0000099979	-1	Both Open
13:18:28	6762.76151085	0.0034274642	0.0034575859	0.0033779092	-0.0000099976	1	Both Open
13:18:30	6764.81064081	-0.0034274704	-0.0034576775	-0.0033781740	0.0000099979	-1	Both Open
13:18:32	6766.85509205	0.0034274946	0.0034576056	0.0033779203	-0.0000099974	1	Both Open
13:18:34	6768.94787931	-0.0034274798	-0.0034576835	-0.0033781702	0.0000099978	-1	Both Open
13:18:36	6770.98109078	0.0034275014	0.0034576291	0.0033779385	-0.0000099975	1	Both Open
13:18:38	6773.05400681	-0.0034274960	-0.0034576808	-0.0033781901	0.0000099978	-1	Both Open
13:18:40	6775.09686041	0.0034275203	0.0034576514	0.0033779761	-0.0000099974	1	Both Open
13:18:42	6777.15722966	-0.0034275249	-0.0034577665	-0.0033782409	0.0000099978	-1	Both Open
13:18:44	6779.20966029	0.0034275596	0.0034576536	0.0033779971	-0.0000099974	1	Both Open
13:18:46	6781.29051089	-0.0034275306	-0.0034577556	-0.0033782387	0.0000099979	-1	Both Open
13:18:49	6783.33420229	0.0034275800	0.0034576733	0.0033780197	-0.0000099974	1	Both Open
13:18:51	6785.39859319	-0.0034275762	-0.0034577742	-0.0033782873	0.0000099979	-1	Both Open
13:18:53	6787.44324470	0.0034276267	0.0034576951	0.0033780495	-0.0000099976	1	Both Open
13:18:55	6789.51632118	-0.0034275924	-0.0034578102	-0.0033782973	0.0000099978	-1	Both Open
13:18:57	6791.57191825	0.0034276298	0.0034577312	0.0033780739	-0.0000099975	1	Both Open
13:18:59	6793.65368938	-0.0034276029	-0.0034577949	-0.0033783166	0.0000099979	-1	Both Open
13:19:01	6795.70802855	0.0034276099	0.0034577273	0.0033780728	-0.0000099975	1	Both Open
13:19:03	6797.76875663	-0.0034275956	-0.0034578310	-0.0033783249	0.0000099979	-1	Both Open
13:19:05	6799.80406904	0.0034276329	0.0034577765	0.0033780910	-0.0000099975	1	Both Open
13:19:07	6801.86176038	-0.0034276328	-0.0034578484	-0.0033783647	0.0000099979	-1	Both Open
13:19:09	6803.90622544	0.0034276832	0.0034577994	0.0033781363	-0.0000099976	1	Both Open
13:19:11	6805.96981525	-0.0034276674	-0.0034578785	-0.0033783674	0.0000099978	-1	Both Open
13:19:13	6808.01364613	0.0034277000	0.0034578043	0.0033781485	-0.0000099975	1	Both Open
13:19:15	6810.07922578	-0.0034276909	-0.0034579052	-0.0033783796	0.0000099978	-1	Both Open
13:19:17	6812.12161398	0.0034277131	0.0034578409	0.0033781468	-0.0000099976	1	Both Open
13:19:19	6814.18611550	-0.0034277114	-0.0034579374	-0.0033784072	0.0000099978	-1	Both Open
13:19:21	6816.22928810	0.0034277362	0.0034578611	0.0033781722	-0.0000099976	1	Both Open
13:19:23	6818.30153060	-0.0034277318	-0.0034579440	-0.0033784243	0.0000099979	-1	Both Open
13:19:26	6820.35597014	0.0034277639	0.0034578753	0.0033782026	-0.0000099974	1	Both Open
13:19:28	6822.42914772	-0.0034277428	-0.0034579822	-0.0033784481	0.0000099978	-1	Both Open
13:19:30	6824.47340465	0.0034277713	0.0034578890	0.0033782009	-0.0000099974	1	Both Open
13:19:32	6826.53772664	-0.0034277591	-0.0034580068	-0.0033784503	0.0000099978	-1	Both Open
13:19:34	6828.57186723	0.0034277964	0.0034579042	0.0033782380	-0.0000099975	1	Both Open
13:19:36	6830.63099527	-0.0034277915	-0.0034579986	-0.0033785006	0.0000099979	-1	Both Open
13:19:38	6832.68526626	0.0034278090	0.0034579468	0.0033782617	-0.0000099975	1	Both Open
13:19:40	6834.73526883	-0.0034278177	-0.0034580423	-0.0033785376	0.0000099979	-1	Both Open
13:19:42	6836.78671193	0.0034278326	0.0034579408	0.0033782998	-0.0000099975	1	Both Open
13:19:44	6838.84957623	-0.0034278377	-0.0034580444	-0.0033785476	0.0000099979	-1	Both Open
13:19:46	6840.90201235	0.0034278467	0.0034579834	0.0033782910	-0.0000099976	1	Both Open
